nucleus_id,type,area_px2,perimeter_px,eccentricity,circularity,centroid_x,centroid_y
95,3,41.5,25.899494767189026,0.6272149791999257,0.777455206577133,84.37037037037037,216.24074074074073
96,3,169.5,51.21320295333862,0.7663484170277256,0.8121115558700935,191.7098445595855,217.8341968911917
97,3,116.5,43.55634891986847,0.7065405883436642,0.7716721968621129,4.364963503649635,221.24087591240877
98,3,108.5,40.3847758769989,0.501138024653764,0.8359960937227396,106.49606299212599,221.2204724409449
99,3,106.5,44.041630148887634,0.824930688013179,0.6899739604394718,21.373015873015873,224.44444444444446
100,3,48.0,27.313708305358887,0.5667956784871288,0.8085181381420814,49.295081967213115,224.65573770491804
101,3,78.0,36.97056245803833,0.5416785921309385,0.717120852336662,32.915789473684214,224.70526315789473
102,3,85.5,34.72792184352875,0.6038905277964122,0.8908783150824267,77.67647058823529,226.38235294117646
103,3,40.5,27.55634891986847,0.8866294017841795,0.6702264097770968,172.49056603773585,228.20754716981133
104,3,156.5,55.21320307254791,0.9042561525450558,0.6451167540028563,200.23076923076923,229.76923076923077
105,3,120.5,44.041629910469055,0.5077275164910237,0.7806747712031018,98.70714285714286,232.22142857142856
106,3,126.5,45.21320307254791,0.7500992573994648,0.7776243282608392,112.6734693877551,234.12244897959184
107,3,98.0,42.627416491508484,0.8481903472302543,0.6777318802461965,65.64102564102564,235.3846153846154
108,3,56.5,29.55634880065918,0.7057464833284983,0.8127495647798709,212.74285714285713,236.77142857142857
109,3,128.5,47.21320295333862,0.6048751259937188,0.7244127134400447,123.87333333333333,239.07333333333332
110,3,94.0,41.79898941516876,0.8421060517661373,0.6760925554965208,52.256637168141594,240.72566371681415
111,3,78.5,35.21320295333862,0.66094783764072,0.7955517971711623,88.19148936170212,240.0531914893617
112,3,53.5,29.55634880065918,0.6154920930658614,0.7695947206322672,193.82089552238807,241.07462686567163
113,3,127.0,67.4558435678482,0.9394436905321984,0.350731222934832,251.79746835443038,237.87974683544303
114,3,119.5,42.041630029678345,0.5491906046110648,0.8496081644524014,203.28985507246378,246.59420289855072
115,3,168.0,52.97056245803833,0.7997944296598897,0.752402061635402,237.21243523316062,247.59585492227978
116,3,104.0,47.455843687057495,0.6376810538199501,0.5803150123787209,111.912,247.496
117,3,133.0,48.14213526248932,0.7547322737031419,0.7211254242540212,122.89102564102564,250.71794871794873
